index,BVDV_result,IgG_Status,Species,abdomen_pingsounds,abdomenauscultation_notes,age_units,age_weeks,age,anaplasma_centrale_result,anaplasma_marginale_result,attitude,babesia_bigemina_result,babesia_bovis_result,bedding,bedding_dryandclean,birth_witness,birthlocation,breed_name,breed,calf_bcs,calfgrouphousing_enoughspace,calfhousedwithdam,calfhousewithotherlivestock,coccidia_result,coccidia_species_result,colostrumwithin24hours,continuousaccesstodamfirst24hours,corona_result,cough_score,coughing,crackles,crypto_result,dam_ageparturition_years,dam_alive,dam_bcs1to5,dam_deathwithin2weeksparturition,dam_milkyield_liters,dam_motheringinstinct,dam_vaccines2monthsbeforedelivery,dam_vaccines_type,district,ear_score,ecoli_result,eye_score,fecal_score_Y1Y2,feces_blood,feedingfrequency,feedmilkormilkreplacer,feedmilkormilkreplacer_liters,generalnotes,heart_abnormalsounds,heart_rate_perminute,housingseparatefromherd,increased_respiratoryeffort,jointsexam,jointsexam_notes,kebele,lungsounds_muffled,m_hemolytica_result,medicationsincebirth,medicationsincebirth_dewormer,medicationsincebirth_oralelectrolytes,medicationsincebirth_other,medicationsincebirth_vitamins,nasaldischarge_score,navel,naveldesinfection,navelexam_notes,p_multocida_result,parasitology_other_result,parity,peristalticsounds_increased,proceduredone_branding,proceduredone_castration,proceduredone_dehorning,proceduredone_earnotch,proceduredone_taildocking,prod_system,reasonnocolostrumfedwithin24hours,rectal_temp,rectal_temp_score,respiratory_rate_perminute,result_ADV,result_BRSV,result_IBR,result_IgG,result_IgG_concentration,result_PIV3,result_RID,result_ascaris,result_fasciola,result_monezia,result_paramphistom,result_salmonella_enterica,result_schistosoma,result_strongly,result_trichuris,rota_result,ruminalcontractions_perminute,sex,signsofillness_birthdefects,signsofillness_bleedingorifices,signsofillness_bloat,signsofillness_circling,signsofillness_cloudyeyes,signsofillness_collapse,signsofillness_cough,signsofillness_diarrhea_notbloody,signsofillness_difficulturination,signsofillness_difficultybreathing,signsofillness_headtilt,signsofillness_lameness,signsofillness_nasaldischarge,signsofillness_navelinfection,signsofillness_notsuckling,signsofillness_oculardischarge,signsofillness_other,signsofillness_predation,signsofillness_sincebirth,signsofillness_straindefecate,signsofillness_swollenjoints,signsofillness_trauma,sire,supplementalfeed,supplementalfeed_frequency,test_kit,thoracicauscultation_notes,timeofbirth,typedelivery,typeofvaccinesreceived,vaccinationssincebirth,watergiven,watergiven_frequency,watergiven_independentwatertrough,weaned,weaned_accesstowater_hours_rainyseason,weaned_agemonths,weaned_concentratefed_dryseason,weaned_concentratefed_rainyseason,weaned_grazinghours_dryseason,weaned_grazinghours_rainyseason,weaned_hay_dryseason,weaned_hay_rainyseason,wheezes,year,logage
1137,0,NA,Bovine,NA,NA,months,4,1,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,1,6,yes,3,NA,1,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,72,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Pastoral,NA,38.5,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,no,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1138,0,NA,Bovine,NA,NA,months,14,3.5,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,0,5,NA,3,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,52,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Pastoral,NA,37.3,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.252762968495368
1139,0,NA,Bovine,NA,NA,months,8,2,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,0,8,NA,3,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,NA,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,4,NA,no,no,no,no,no,Pastoral,NA,36.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6931471805599453
1140,0,NA,Bovine,NA,NA,months,12,3,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,0,5,NA,2,NA,NA,good,NA,NA,Awash,0,1,0,NA,no,Twice/day,yes milk,NA,NA,NA,56,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,NA,no,NA,NA,NA,2,NA,no,no,no,no,no,Pastoral,NA,37.1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0986122886681098
1141,0,NA,Bovine,NA,NA,months,24,6,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,0,7,NA,3,NA,0.25,NA,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,68,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Pastoral,NA,36.5,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.791759469228055
1142,0,NA,Bovine,NA,NA,months,24,6,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,64,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,NA,NA,no,no,no,no,no,Pastoral,NA,35.9,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.791759469228055
1143,0,NA,Bovine,NA,NA,months,24,6,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,1,4,NA,NA,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,56,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,1,NA,no,no,no,no,no,Pastoral,NA,36.6,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.791759469228055
1144,0,NA,Bovine,NA,NA,months,32,8,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,1,0,NA,NA,1,10,NA,2,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,NA,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,6,NA,no,no,no,no,no,Pastoral,NA,36.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0794415416798357
1145,0,NA,Bovine,NA,NA,months,32,8,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,1,7,NA,2,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,NA,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,1,normal,no,NA,NA,NA,3,NA,no,no,no,no,no,Pastoral,NA,37.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0794415416798357
1146,0,NA,Bovine,NA,NA,months,24,6,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,1,12,NA,2,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,52,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,1,normal,no,NA,NA,NA,6,NA,no,no,no,no,no,Pastoral,NA,36.7,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.791759469228055
1147,0,NA,Bovine,NA,NA,months,16,4,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,1,5,NA,1,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,64,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Pastoral,NA,35.7,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,"yes, depression",no,yes,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3862943611198906
1148,0,NA,Bovine,NA,NA,months,32,8,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,1,4,NA,3,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,52,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,1,NA,no,no,no,no,no,Pastoral,NA,36.5,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0794415416798357
1149,0,NA,Bovine,NA,NA,months,24,6,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,0,4,NA,3,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,NA,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,1,NA,no,no,no,no,no,Pastoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.791759469228055
1150,0,NA,Bovine,NA,NA,months,20,5,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,0,5,NA,3,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,56,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Pastoral,NA,37.1,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6094379124341003
1151,0,NA,Bovine,NA,NA,months,16,4,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,1,0,NA,NA,0,8,NA,3,NA,1,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,56,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,4,NA,no,no,no,no,no,Pastoral,NA,36.9,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3862943611198906
1152,0,NA,Bovine,NA,NA,months,8,2,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,0,10,NA,2,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,52,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,6,NA,no,no,no,no,no,Pastoral,NA,36.8,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6931471805599453
1153,0,NA,Bovine,NA,NA,months,32,8,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,1,0,NA,NA,0,4,no,NA,NA,NA,NA,NA,NA,Awash,2,0,0,NA,no,Twice/day,yes milk,NA,emaciated and dry mucus membrane,NA,62,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,1,NA,no,no,no,no,no,Pastoral,NA,34.6,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,"yes, depression",no,yes,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0794415416798357
1154,0,NA,Bovine,NA,NA,months,8,2,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,0,5,NA,4,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,64,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Pastoral,NA,39.2,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6931471805599453
1155,0,NA,Bovine,NA,NA,months,8,2,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,1,0,NA,NA,0,5,NA,1,NA,NA,good,NA,NA,Awash,1,0,0,NA,no,Twice/day,yes milk,NA,emaciated,NA,56,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Pastoral,NA,36.4,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6931471805599453
1156,0,NA,Bovine,NA,NA,months,8,2,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,0,5,NA,3,NA,0.75,good,NA,NA,Awash,0,1,0,NA,no,Twice/day,yes milk,NA,NA,NA,NA,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Pastoral,NA,37.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6931471805599453
1157,0,NA,Bovine,NA,NA,months,20,5,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,1,9,no,NA,NA,NA,NA,NA,NA,Awash,2,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,60,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,5,NA,no,no,no,no,no,Pastoral,NA,36,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6094379124341003
1158,0,NA,Bovine,NA,NA,months,16,4,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,1,4,NA,3,NA,0.75,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,NA,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,1,NA,no,no,no,no,no,Pastoral,NA,37.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3862943611198906
1159,0,NA,Bovine,NA,NA,months,16,4,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,1,5,NA,3,NA,NA,good,NA,NA,Awash,0,1,0,NA,no,Twice/day,yes milk,NA,NA,NA,52,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Pastoral,NA,37.9,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3862943611198906
1160,0,NA,Bovine,NA,NA,months,2,0.5,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,1,0,NA,NA,1,10,NA,2,NA,0.75,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,60,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,6,NA,no,no,no,no,no,Pastoral,NA,37.3,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,no,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6931471805599453
1161,0,NA,Bovine,NA,NA,days,0.5,3,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,1,0,NA,NA,1,6,NA,3,NA,0.5,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,NA,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Pastoral,NA,38.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,no,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0986122886681098
1162,0,NA,Bovine,NA,NA,weeks,1,1,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,0,10,NA,2,NA,0.5,good,NA,NA,Awash,0,1,0,NA,no,Twice/day,yes milk,NA,NA,NA,56,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,6,NA,no,no,no,no,no,Pastoral,NA,38.7,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,no,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1163,0,NA,Bovine,NA,NA,days,0.5,2,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,0,0,NA,NA,0,8,NA,2,NA,0.5,good,NA,NA,Awash,0,1,0,NA,no,Twice/day,yes milk,NA,NA,NA,52,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,4,NA,no,no,no,no,no,Pastoral,NA,37.8,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,no,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6931471805599453
1164,0,NA,Bovine,NA,NA,days,2.142857143,15,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,1,0,NA,NA,0,8,NA,3,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,56,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,4,NA,no,no,no,no,no,Pastoral,NA,38.1,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Female,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,no,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70805020110221
1165,0,NA,Bovine,NA,NA,months,20,5,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,1,0,NA,NA,0,5,NA,1,NA,NA,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,56,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Pastoral,NA,36.2,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6094379124341003
1166,0,NA,Bovine,NA,NA,months,12,3,NA,NA,Bright/Alert,NA,NA,no,yes,NA,NA,Afar,Local,NA,yes,no,yes,NA,NA,yes,yes,1,0,NA,NA,0,5,NA,3,NA,0.5,good,NA,NA,Awash,0,0,0,NA,no,Twice/day,yes milk,NA,NA,NA,52,yes,0,normal,NA,NA,NA,NA,no,no,no,NA,no,0,normal,no,NA,NA,NA,2,NA,no,no,no,no,no,Pastoral,NA,35.5,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,Male,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Live Cover,no,NA,NA,NA,NA,normal,NA,no,yes,once a day,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0986122886681098
